mean,std
feature_intelligence1,0.00445186465029823,0.0002632641015714203
feature_intelligence10,0.0033260455123855295,0.001572568251117836
feature_intelligence11,0.00445186465029823,0.0002632641015714203
feature_intelligence12,0.0033260455123855295,0.001572568251117836
feature_intelligence2,0.0010254443439628375,0.0005814088716399999
feature_intelligence3,0.0014624253538833268,0.0006141353740424933
feature_intelligence4,0.00445186465029823,0.0002632641015714203
feature_intelligence5,0.0033260455123855295,0.001572568251117836
feature_intelligence6,0.0009591444221026009,0.001912284782870841
feature_intelligence7,0.0018622756481730546,0.0006211715703852296
feature_intelligence8,0.00445186465029823,0.0002632641015714203
feature_intelligence9,0.0033260455123855295,0.001572568251117836
feature_charisma1,-0.0006021738336785737,0.0005934760668126411
feature_charisma10,-0.0005323974615710492,0.0009133413974548962
feature_charisma11,-0.0010744280930353874,0.0005756348136049495
feature_charisma12,0.00011585656219952323,0.0004483775057224736
feature_charisma13,0.00215420640727061,0.001115430549619823
feature_charisma14,-0.0009691752679924826,0.0008774235221639724
feature_charisma15,5.382456154141336e-05,0.0006529402248312376
feature_charisma16,0.002619319126242224,0.00022563160311995652
feature_charisma17,0.002949040157805947,0.0013533220615057524
feature_charisma18,-0.0002533668181328254,0.0004492811786116892
feature_charisma19,0.0001431592568258432,0.0004533649938847581
feature_charisma2,-0.0011097587246491224,0.0002657265582662374
feature_charisma20,0.0004811103119705066,0.00037647548920858654
feature_charisma21,-0.0018494697436202024,0.0006706958568478544
feature_charisma22,0.001365354869542596,0.001725663841799018
feature_charisma23,0.0014020291537535292,0.0003354392515723501
feature_charisma24,-0.0011097587246491224,0.0002657265582662374
feature_charisma25,-0.0034013658643966254,0.0005259676452279876
feature_charisma26,-0.00022331493935154713,0.0005241371578562565
feature_charisma27,-0.0007753543959378509,0.0009251167770604851
feature_charisma28,0.00040146826802175804,0.0008474839135522009
feature_charisma29,8.325757160027116e-05,0.00015058952777335618
feature_charisma3,7.341778166413661e-05,0.00010096139579047881
feature_charisma30,8.017559136763806e-05,0.0008930882166651792
feature_charisma31,-0.00016689247677948075,0.0008803964645678286
feature_charisma32,-2.811494255624103e-05,0.000787221843230587
feature_charisma33,-0.0009691752679924826,0.0008774235221639724
feature_charisma34,0.0007884277808651941,0.0008384391666882138
feature_charisma35,0.002619319126242224,0.00022563160311995652
feature_charisma36,-0.0018494697436202024,0.0006706958568478544
feature_charisma37,0.0010203039981466551,8.638910816232663e-05
feature_charisma38,8.017559136763806e-05,0.0008930882166651792
feature_charisma39,0.0014020291537535292,0.0003354392515723501
feature_charisma4,0.002949040157805947,0.0013533220615057524
feature_charisma40,0.0016728311570391053,0.0011823065679456746
feature_charisma41,-0.0018059197698645458,0.0009762739387647521
feature_charisma42,0.002334112698717569,0.0005840011749825395
feature_charisma43,0.0009887324028744848,0.0004183223364512498
feature_charisma44,0.0003911779316162722,0.0002453024965503919
feature_charisma45,7.341778166413661e-05,0.00010096139579047881
feature_charisma46,-0.0003800329750166018,0.0004947236674723935
feature_charisma47,-0.0034013658643966254,0.0005259676452279876
feature_charisma48,-2.811494255624103e-05,0.000787221843230587
feature_charisma49,0.0003048837594941175,0.0020038558192341494
feature_charisma5,-0.00015386988086933128,0.0006666614419855049
feature_charisma50,0.00215420640727061,0.001115430549619823
feature_charisma51,-0.00016689247677948075,0.0008803964645678286
feature_charisma52,0.0022329019979171424,0.001141480820097216
feature_charisma53,0.00040146826802175804,0.0008474839135522009
feature_charisma54,-0.00033169318538350356,0.00028806421018796657
feature_charisma55,0.0007884277808651941,0.0008384391666882138
feature_charisma56,-0.0021514087827071786,0.0018398937158850635
feature_charisma57,0.002312364195311424,0.0008163318014186363
feature_charisma58,-0.0010744280930353874,0.0005756348136049495
feature_charisma59,-0.0018059197698645458,0.0009762739387647521
feature_charisma6,-0.00033169318538350356,0.00028806421018796657
feature_charisma60,0.001365354869542596,0.001725663841799018
feature_charisma61,0.0016728311570391053,0.0011823065679456746
feature_charisma62,0.0022329019979171424,0.001141480820097216
feature_charisma63,0.0009887324028744848,0.0004183223364512498
feature_charisma64,0.0004811103119705066,0.00037647548920858654
feature_charisma65,-0.0021514087827071786,0.0018398937158850635
feature_charisma66,-0.0003800329750166018,0.0004947236674723935
feature_charisma67,-0.00022331493935154713,0.0005241371578562565
feature_charisma68,-0.00016918315475102902,0.00045454732759956154
feature_charisma69,-0.0001028382010605453,0.0004394568758142594
feature_charisma7,-0.0006374606043688958,0.0005706325645116087
feature_charisma70,0.0009887324028744848,0.0004183223364512498
feature_charisma71,8.325757160027116e-05,0.00015058952777335618
feature_charisma72,-0.0006374606043688958,0.0005706325645116087
feature_charisma73,0.0003048837594941175,0.0020038558192341494
feature_charisma74,0.0003911779316162722,0.0002453024965503919
feature_charisma75,0.002334112698717569,0.0005840011749825395
feature_charisma76,-2.157660407939697e-06,0.0010924762378112579
feature_charisma77,-0.0007753543959378509,0.0009251167770604851
feature_charisma78,-0.0005323974615710492,0.0009133413974548962
feature_charisma79,-0.00015386988086933128,0.0006666614419855049
feature_charisma8,5.382456154141336e-05,0.0006529402248312376
feature_charisma80,0.00011585656219952323,0.0004483775057224736
feature_charisma81,-0.0002029667067104477,0.00041195083859480044
feature_charisma82,-0.00016918315475102902,0.00045454732759956154
feature_charisma83,0.002312364195311424,0.0008163318014186363
feature_charisma84,0.0005661454556731304,0.0005969466643399034
feature_charisma85,0.0009887324028744848,0.0004183223364512498
feature_charisma86,0.0005661454556731304,0.0005969466643399034
feature_charisma9,0.000613253501029558,0.0003442749253993191
feature_constitution1,0.0008664922169734374,0.0008713268690574953
feature_constitution10,0.000499643664651877,0.0003793588900967215
feature_constitution100,0.0008855921619539383,0.0004686894524671762
feature_constitution101,0.0007621338137614418,0.0004824634209224146
feature_constitution102,-0.0008698277893616768,0.0002572371006608924
feature_constitution103,0.0005273702849902693,0.00032460594158583345
feature_constitution104,0.00041391999275086806,0.0009618748505443478
feature_constitution105,0.00023338499643963146,0.00032557641490618536
feature_constitution106,-0.0003588637557061592,0.00027226163366730096
feature_constitution107,-0.0001445841493964448,0.0006500258035314533
feature_constitution108,-0.0010065732460131406,0.0003757397333600877
feature_constitution109,0.0002511805572329982,2.7449379022004464e-05
feature_constitution11,-0.00013425391678586747,0.0004698788171868099
feature_constitution110,-0.0008698277893616768,0.0002572371006608924
feature_constitution111,0.002171965434036343,0.0016038725054304843
feature_constitution112,0.0009935860562145743,0.0002522519889074593
feature_constitution113,0.0006438660916534578,0.00024913357904952937
feature_constitution114,0.002171965434036343,0.0016038725054304843
feature_constitution12,0.0007494096859449821,0.0003563475052726015
feature_constitution13,-0.0006186834914154401,0.0007352891651660503
feature_constitution14,0.00045664013259972815,0.00012071921438312686
feature_constitution15,-0.000363035410071477,0.0004515557684706039
feature_constitution16,0.000805684640049122,0.00039868677827918755
feature_constitution17,0.0004512129383793566,0.00035847844058773656
feature_constitution18,0.00032606439405771944,0.00029847106134584086
feature_constitution19,0.0006061251474779621,0.0008820455958678209
feature_constitution2,0.001787730479984243,0.0006974188159841341
feature_constitution20,0.0007820212232109311,0.0002799523456936121
feature_constitution21,0.00024708452681514967,0.0004356551899541841
feature_constitution22,0.0006892026079354419,0.000592628939636306
feature_constitution23,-0.00015012229265067603,0.0001586420352267696
feature_constitution24,0.0008347858441192448,0.0006513021965320196
feature_constitution25,0.0006892026079354419,0.000592628939636306
feature_constitution26,0.0005977521681763688,0.00016653861855302874
feature_constitution27,-0.0006186834914154401,0.0007352891651660503
feature_constitution28,-0.00013425391678586747,0.0004698788171868099
feature_constitution29,-0.0006355291997957804,0.00034643370164762297
feature_constitution3,-0.00015012229265067603,0.0001586420352267696
feature_constitution30,3.5009946227615775e-05,0.0007073657590226071
feature_constitution31,0.00041391999275086806,0.0009618748505443478
feature_constitution32,0.0005426619672933168,0.0007113605091051194
feature_constitution33,0.0002123300343894174,0.00014538319338831766
feature_constitution34,0.0004840159464450477,0.00040133606771377634
feature_constitution35,-3.433261915934156e-05,2.988307717377053e-05
feature_constitution36,0.0004840159464450477,0.00040133606771377634
feature_constitution37,-0.000363035410071477,0.0004515557684706039
feature_constitution38,0.002171965434036343,0.0016038725054304843
feature_constitution39,0.00032606439405771944,0.00029847106134584086
feature_constitution4,-0.00041771069687660125,0.000630304415825528
feature_constitution40,0.000805684640049122,0.00039868677827918755
feature_constitution41,-0.0010065732460131406,0.0003757397333600877
feature_constitution42,3.5009946227615775e-05,0.0007073657590226071
feature_constitution43,-0.00023264418046431456,0.00043622501410067147
feature_constitution44,-0.0021935976062053913,0.0010067027507609048
feature_constitution45,0.00013739028976250307,0.00015675233230031963
feature_constitution46,0.000323376636514603,0.0001929384143955322
feature_constitution47,-0.00013900134521042357,8.097158765710971e-05
feature_constitution48,0.00029930396500197753,5.530456549776162e-05
feature_constitution49,-0.00041771069687660125,0.000630304415825528
feature_constitution5,0.0003209663266363307,3.374835463970116e-05
feature_constitution50,0.001105488318291665,0.0002636483183950263
feature_constitution51,-0.0001203852204157721,0.0004072480288984646
feature_constitution52,0.0003889834775321359,0.00021684820061160362
feature_constitution53,-0.00036089509822682334,0.00074901849364128
feature_constitution54,-0.00035584904600205887,0.0004116423917649991
feature_constitution55,-0.0021935976062053913,0.0010067027507609048
feature_constitution56,-0.0008698277893616768,0.0002572371006608924
feature_constitution57,0.0003558408071147354,0.0005620160969866515
feature_constitution58,-0.00014155165926850718,0.0010061513835314762
feature_constitution59,-0.0002069415760234554,0.00048530721370067237
feature_constitution6,0.0002459963973398117,0.0004689122576319917
feature_constitution60,0.00050488941972108,0.00024187965941575287
feature_constitution61,-5.201551166044194e-05,0.00029366514093859204
feature_constitution62,0.0008664922169734374,0.0008713268690574953
feature_constitution63,0.0014378252430782626,0.0002018361183723956
feature_constitution64,0.00016477858876109072,0.0005310574552959843
feature_constitution65,0.0014378252430782626,0.0002018361183723956
feature_constitution66,-0.0021935976062053913,0.0010067027507609048
feature_constitution67,0.002171965434036343,0.0016038725054304843
feature_constitution68,-0.00014155165926850718,0.0010061513835314762
feature_constitution69,0.0003889834775321359,0.00021684820061160362
feature_constitution7,-0.0006186834914154401,0.0007352891651660503
feature_constitution70,0.00024708452681514967,0.0004356551899541841
feature_constitution71,-0.00036089509822682334,0.00074901849364128
feature_constitution72,0.0005273702849902693,0.00032460594158583345
feature_constitution73,0.001787730479984243,0.0006974188159841341
feature_constitution74,4.26305770232694e-05,8.841556029760474e-05
feature_constitution75,-0.0003588637557061592,0.00027226163366730096
feature_constitution76,0.0008192377052623122,0.0003027642750795003
feature_constitution77,8.44312866285454e-05,0.00021957326218632452
feature_constitution78,0.0006061251474779621,0.0008820455958678209
feature_constitution79,-0.0006186834914154401,0.0007352891651660503
feature_constitution8,0.0004512129383793566,0.00035847844058773656
feature_constitution80,0.0008664922169734374,0.0008713268690574953
feature_constitution81,-0.0002069415760234554,0.00048530721370067237
feature_constitution82,0.0008347858441192448,0.0006513021965320196
feature_constitution83,0.0008855921619539383,0.0004686894524671762
feature_constitution84,0.0008664922169734374,0.0008713268690574953
feature_constitution85,-7.254772920873115e-05,0.0005062138302106986
feature_constitution86,-0.00012558015906871225,0.0004481790103884895
feature_constitution87,-0.0005533017806507173,0.0004984084560873656
feature_constitution88,0.0005273702849902693,0.00032460594158583345
feature_constitution89,0.0008192377052623122,0.0003027642750795003
feature_constitution9,0.001416772164887569,0.0004179636398095514
feature_constitution90,0.0005273702849902693,0.00032460594158583345
feature_constitution91,-0.0008698277893616768,0.0002572371006608924
feature_constitution92,0.00016477858876109072,0.0005310574552959843
feature_constitution93,-0.0021935976062053913,0.0010067027507609048
feature_constitution94,-0.00012558015906871225,0.0004481790103884895
feature_constitution95,-2.2299188490596366e-05,0.00010358449073929045
feature_constitution96,-0.0009087812462269456,0.0003918209025445444
feature_constitution97,-0.0001445841493964448,0.0006500258035314533
feature_constitution98,0.00016477858876109072,0.0005310574552959843
feature_constitution99,0.00016477858876109072,0.0005310574552959843
feature_dexterity1,-0.00011245473035403169,0.0004853556661662544
feature_dexterity10,-6.294149022402958e-05,9.0473359598965e-05
feature_dexterity11,0.002512094146915776,0.0014646059682846691
feature_dexterity12,0.0015217927625379142,0.002983731587352468
feature_dexterity13,0.0015217927625379142,0.002983731587352468
feature_dexterity14,0.0015217927625379142,0.002983731587352468
feature_dexterity2,0.00021086418210225348,0.0001262469249546122
feature_dexterity3,0.002512094146915776,0.0014646059682846691
feature_dexterity4,0.002512094146915776,0.0014646059682846691
feature_dexterity5,0.0015217927625379142,0.002983731587352468
feature_dexterity6,0.002512094146915776,0.0014646059682846691
feature_dexterity7,0.002512094146915776,0.0014646059682846691
feature_dexterity8,0.002512094146915776,0.0014646059682846691
feature_dexterity9,0.0008888053634914225,0.0001437011872076816
feature_strength1,0.00011201333965862993,0.0009004712387623132
feature_strength10,-0.0013406381813778864,8.670697315903847e-05
feature_strength11,0.00011201333965862993,0.0009004712387623132
feature_strength12,-0.00015490684020908453,0.0007558040787150165
feature_strength13,0.0009009001256948497,0.0015143736151265767
feature_strength14,0.0036855865643000787,0.001116209364122789
feature_strength15,0.0007970950009079594,0.0008739419848279886
feature_strength16,0.0008817028323976741,0.0007914536752377749
feature_strength17,-0.0007910897066586358,0.0009512750909802318
feature_strength18,-3.926330983000843e-06,0.0002466950228417092
feature_strength19,-0.0007545858754515957,0.00020751393755856127
feature_strength2,-0.0005811417149832632,0.0013948314059714978
feature_strength20,0.00017053586092482292,0.0026598024407085267
feature_strength21,0.00011201333965862993,0.0009004712387623132
feature_strength22,0.0014764194926175699,0.0004037307632678909
feature_strength23,0.0008817028323976741,0.0007914536752377749
feature_strength24,-6.612753997857077e-05,0.0005927609830074513
feature_strength25,0.0006982402457518733,0.0006049213149937541
feature_strength26,0.001492598369117068,0.0008748661960489673
feature_strength27,0.0007970950009079594,0.0008739419848279886
feature_strength28,-0.0019043911297639254,0.0011700465391887012
feature_strength29,-6.612753997857077e-05,0.0005927609830074513
feature_strength3,-0.0007545858754515957,0.00020751393755856127
feature_strength30,-0.00015490684020908453,0.0007558040787150165
feature_strength31,0.0006982402457518733,0.0006049213149937541
feature_strength32,-0.0005811417149832632,0.0013948314059714978
feature_strength33,0.001492598369117068,0.0008748661960489673
feature_strength34,0.0036855865643000787,0.001116209364122789
feature_strength35,0.002875087060607894,0.0013439966450579524
feature_strength36,-0.0013406381813778864,8.670697315903847e-05
feature_strength37,-3.926330983000843e-06,0.0002466950228417092
feature_strength38,0.00017053586092482292,0.0026598024407085267
feature_strength4,0.00011201333965862993,0.0009004712387623132
feature_strength5,0.0009009001256948497,0.0015143736151265767
feature_strength6,-0.0007910897066586358,0.0009512750909802318
feature_strength7,0.002875087060607894,0.0013439966450579524
feature_strength8,-0.0019043911297639254,0.0011700465391887012
feature_strength9,0.0014764194926175699,0.0004037307632678909
feature_wisdom1,0.0003972997547227273,0.00019304116258019483
feature_wisdom10,0.0006258088806402345,0.000525648995648115
feature_wisdom11,-0.0003548400915919729,0.0009302956630327073
feature_wisdom12,0.0030420369736840016,0.0007443854674834015
feature_wisdom13,0.0009774437581678314,0.0015783057894559773
feature_wisdom14,5.4807213226078516e-05,0.0004102267281260659
feature_wisdom15,0.003382089284222301,0.00037162266100665376
feature_wisdom16,0.001697510084369068,0.001348770241728521
feature_wisdom17,-0.0006511397058516092,0.0006867376303681098
feature_wisdom18,0.002171594175224166,0.0004286234741039838
feature_wisdom19,0.0006258088806402345,0.000525648995648115
feature_wisdom2,0.0030420369736840016,0.0007443854674834015
feature_wisdom20,0.0012709890550178862,0.0009313776061641336
feature_wisdom21,0.0017780235933708948,0.0007697680224313914
feature_wisdom22,-0.0012783074408861204,0.0005680313601780001
feature_wisdom23,-0.0007561772427242636,0.0012516153478238116
feature_wisdom24,0.0006912103016616142,0.0006203966184744445
feature_wisdom25,0.002171594175224166,0.0004286234741039838
feature_wisdom26,0.0004495625892517287,0.0008503831048846745
feature_wisdom27,0.003382089284222301,0.00037162266100665376
feature_wisdom28,0.0017780235933708948,0.0007697680224313914
feature_wisdom29,-0.0006511397058516092,0.0006867376303681098
feature_wisdom3,-0.001585803785869924,0.0009806219738750426
feature_wisdom30,0.001697510084369068,0.001348770241728521
feature_wisdom31,1.815271180661605e-05,0.0024706713057545764
feature_wisdom32,-0.0007561772427242636,0.0012516153478238116
feature_wisdom33,0.0008017259267403745,0.0009813665140233933
feature_wisdom34,-0.0006562798814514856,0.0007303532615271077
feature_wisdom35,0.0024617501314090585,0.00029894526939554125
feature_wisdom36,-0.002921267292372367,0.001315306156902098
feature_wisdom37,1.815271180661605e-05,0.0024706713057545764
feature_wisdom38,1.815271180661605e-05,0.0024706713057545764
feature_wisdom39,1.815271180661605e-05,0.0024706713057545764
feature_wisdom4,0.001697510084369068,0.001348770241728521
feature_wisdom40,-0.0007373167407236926,0.0011517419548424225
feature_wisdom41,-0.0007373167407236926,0.0011517419548424225
feature_wisdom42,-0.002921267292372367,0.001315306156902098
feature_wisdom43,-0.00036818311870113725,0.0009735355150416517
feature_wisdom44,-0.0007373167407236926,0.0011517419548424225
feature_wisdom45,0.001697510084369068,0.001348770241728521
feature_wisdom46,0.0030420369736840016,0.0007443854674834015
feature_wisdom5,-0.0007373167407236926,0.0011517419548424225
feature_wisdom6,-0.0003548400915919729,0.0009302956630327073
feature_wisdom7,0.0030420369736840016,0.0007443854674834015
feature_wisdom8,0.0004495625892517287,0.0008503831048846745
feature_wisdom9,-0.0012783074408861204,0.0005680313601780001